0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths,Case
0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,5,0,0,5,2,7,1,1,1,4,3,0,4049340002.4828587,245439896.2283422,236500000.0,24349.905590539674,0.7221850801965202,2
0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,7,0,0,0,0,0,0,4,3,2,0,2,4,0,0,2763045460.6062374,170772233.59904408,504600000.0,56254.61325712873,0.8683951292984526,2
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7,7,0,7,0,0,7,3,7,1,6,6,7,3,7,236028844.9666003,520080935.6609606,30700000.0,4234.848034762948,0.048362309813820226,2
1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,4,7,4,8,5,2,9,3,3,10,5,4,8,4,4,2422077.90812821,723888381.3176373,934900000.0,47.66493370415848,0.0006283283218818717,2
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,2,0,0,4,0,0,1,6,2,6,7,1,4711482267.11602,230924857.36009493,146000000.0,77766.599828702,0.2981720553153291,2
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,7,0,1,5,1,3,2,0,5220046718.613194,163872356.61717588,248500000.0,49377.71096374523,0.9738943436801641,2
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,5,1,0,4,4,0,2,8,1,0,0,7,2864616742.3077335,306994726.65645635,115300000.0,0.0,1.8209876399991034,2
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,3,1,1,0,0,0,8686435229.946722,77537331.48830745,30700000.0,112726.76880253473,2.3180192202296923,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,7,1,5,6,2,3,2,7,3636444784.318975,325586263.4907815,0.0,0.0,2.6785755193064245,2
1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,6,6,0,7,3,0,7,3,7,5,9,7,10,2,6,19921080.231088568,593965622.972603,862300000.0,470.0669485293713,0.0037677443722903274,2
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,4,0,0,6,6,5,2,0,4564815191.091489,213299178.18856797,30700000.0,0.0,2.469832070531139,2
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,2,0,3,3,1,1,0,0,0,4478300435.068383,171437352.7493875,217800000.0,0.0,4.116226200575006,2
1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,5,0,7,2,0,7,3,3,5,10,1,9,1,7,9345665.136188565,509175388.23793596,1792200000.0,215.47114543765917,0.0018614925155570308,2
1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,2,0,0,7,6,1,7,3,0,4,3,3,10,1,1,14292406.833888339,477662615.1497274,1792200000.0,354.58181740668755,0.0024259901311130794,2
1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,2,7,5,3,9,1,7,9,4,6,6,7,6,7,5,4,2896417.4567885846,759046389.9595006,881000000.0,128.46199898971068,0.0001550899485030552,2
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,3,0,0,0,0,0,0,1,3,0,3,6,2,0,3,0,5969316515.453436,107971496.28000443,213300000.0,122092.93087298391,0.4032842045305094,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,7,6,4,0,1,1,1,7,0,0,5080037881.15964,277257848.6331746,0.0,39553.44483069218,0.9515672606292074,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,8,3,6,3,0,3,0,6520679804.2532015,199261563.1694602,0.0,0.0,4.589587125145914,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,5,0,3,2,1,2,0,0,0,6896655347.793995,133597564.09763268,0.0,136459.8135366075,0.6029824096850518,2
0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,0,7,0,0,1,2,2,7,4,1,1907942035.9721498,211583284.88855845,629400000.0,53543.96517468402,0.16680090404954134,2
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,2,6,2,0,3,7,5705251886.437057,163700966.64968285,115300000.0,0.0,3.1346539917043192,2
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,4,0,0,5,0,4,4,7,0,0,0,0,5135382713.331618,139398884.61445203,438700000.0,0.0,2.6685261043756663,2
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0,7,0,0,7,3,0,1,6,5,7,3,1,1618248438.9778802,357260230.73621416,121200000.0,9333.268124718154,0.29529093854152455,2
0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,3,0,0,0,0,0,0,6,6,0,3,6,2,0,3,1,5457922067.635646,160150640.67810088,303800000.0,99738.79860661388,0.3412721570569888,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,3,7,0,0,9,5,0,0,1,5,1,3,0,1054149856.145962,348729959.2356532,0.0,23335.064845609362,0.2203801620797955,2
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,9,2,3,0,0,0,6,3,0,1,6,2,0,0,1,2612179046.326529,311529353.0624639,61400000.0,0.0,1.6032757908792665,2
0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,6,0,0,7,0,0,8,0,0,6,8,4,0,4,0,516325712.12027633,252506819.2942459,583100000.0,12051.38856850725,0.12883435266672708,2
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,1,1,1,0,0,0,6903859954.854439,68334610.52574816,286800000.0,0.0,4.017166705005609,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,0,2,6,0,1,1,6,0,0,0,3505018534.3356237,191571390.68936196,0.0,75404.75656416122,0.9863021930552297,2
0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,6,7,0,7,0,0,2,6,3,8,3,0,185552719.3642243,309986986.48102665,1584700000.0,0.0,0.0855924432883586,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,7,7,5,6,10,3,0,0,6461538207.493416,247047895.04990137,0.0,0.0,4.073197861910239,2
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,7,0,8240339316.627445,85979074.6035878,30700000.0,0.0,6.154016431490311,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,1,0,0,0,2,0,1,1,2,0,3,0,4819594856.614246,179602785.33645704,0.0,190366.6952480538,0.5611020501413305,2
0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,3,5,0,0,6,0,0,0,0,0,3,6,2,0,0,0,3840493637.8009415,152313392.3123093,267200000.0,158239.0437225437,0.4710463983192491,2
0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,3,0,0,0,0,0,6,3,0,0,0,5,2,0,0,2358906565.5874314,141940175.32614514,905000000.0,0.0,1.3232087989863728,2
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,2,2,0,1,2,0,3,0,3361220643.0507054,158270460.20579466,146000000.0,145085.8731110004,0.3523863858937848,2
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,5,3,0,3,1,2,0,2,0,5192366618.975218,156675430.14523554,151900000.0,0.0,2.7147107631174503,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,5,3,0,0,0,7,0,3,5,6,1,3,7,0,1667190709.9500618,378889607.1913605,0.0,56592.68675258051,0.1612524387244001,2
0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,7,0,0,0,6,2,0,1,0,7,6,3,0,1408037594.793674,225131247.6942059,1330300000.0,29374.64971154258,0.29858597661284997,2
0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,1,9,1,3,2,0,5658070308.47758,121187777.80666365,317500000.0,52012.2717521764,1.0990012753606777,2
1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,6,0,0,7,2,0,7,2,3,5,5,1,7,6,3,11085354.667078301,458344900.71102273,1536100000.0,0.0,0.005776514197542495,2
0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,3,7,0,0,2,0,0,0,5,0,1,9,2,0,6,0,2682142738.542367,215374433.39251557,408000000.0,106790.34865075469,0.26676224838591645,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,0,0,5,0,7,0,0,5,1,6,3,0,0,1645477675.2428226,286601217.47781,0.0,59060.844923181416,0.16444737066352283,2
0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,2,0,0,0,2,0,0,2,0,0,1,1,1,6,3,0,5724500645.441843,162008448.5131569,656500000.0,94011.45403099315,0.5642215611885747,2
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,4,7,0,5,5,6,3,2,0,2192322554.568421,236316450.34013546,30700000.0,42911.799454247936,0.5493806508230841,2
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,5,3,0,0,0,3,0,0,3,1,2,0,0,0,5378821624.810151,196514297.5515058,30700000.0,152837.09093254566,0.6076320370090194,2
0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,5,0,0,5,8,0,0,0,0,5675662972.043967,96178199.42614506,492600000.0,61063.62503257456,1.0979692629480566,2
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,7,1,1,1,6,0,3,0,2910010401.2231126,184712895.91483077,84600000.0,61044.39914393693,0.8637664807123728,2
0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,6,0,0,7,2,0,2,1,0,8,3,0,3761426833.5063286,230580215.87043375,1110800000.0,18274.492639649423,0.6441820925043517,2
1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3,4,0,0,7,0,0,7,1,1,3,2,5,4,7,0,336785667.0240147,321210926.26637655,456000000.0,14848.46896563864,0.025824812783421157,2
1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,10,1,0,8,5,0,7,0,4,4,5,1,7,4,1,24420206.569086153,521056504.0935268,977600000.0,660.0534288360509,0.0032115712276226723,2
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,6,0,0,5,5,0,1,9,2,4,0,0,4404420540.979318,197632240.67231596,408000000.0,25596.39162843931,0.8099661067321456,2
0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,3,2,3,0,0,1,1,0,0,0,5296235335.706323,108748127.70398514,388400000.0,52029.3295443319,1.0375077925661136,2
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,7,0,5,4,0,5,3,7,9,5,5,8,3,7,303521145.59013194,553485728.7865354,199900000.0,0.0,0.3163233500414605,2
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,3,1,1,0,0,0,8686435229.946722,77537331.48830745,30700000.0,0.0,6.438942278415812,2
1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,5326810980.4102745,53778291.76800599,702800000.0,0.0,4.72603524037669,2
0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,7,3,3,2,3,0,8,1,0,1382934083.0868857,196292545.70946527,1707600000.0,27922.84359604935,0.29678352077441333,2
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,7,0,0,7,1,0,8,3,0,2,9,3,7,7,0,130005836.6441735,397862502.3857804,205800000.0,6213.89060134855,0.010087299224608666,2
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,5,0,0,0,0,2,4,0,1,1,1,0,0,0,5891761643.986336,158535916.57775843,61400000.0,136482.34122585465,0.518331856263758,2
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,1,1,0,0,0,6199399223.656201,80097747.81830989,115300000.0,0.0,3.3354635421506993,2
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0,7,0,0,7,0,0,1,6,5,0,3,3,2177055656.7186084,272939145.73501194,121200000.0,22972.243030308135,0.43937468859761464,2
0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,2,0,0,7,0,0,7,0,0,2,8,1,3,0,0,4043867747.830299,208549401.26320472,577200000.0,27124.05214152726,0.7359110653117289,2
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,1,4,0,4,3,5,0,3,0,3059267382.856954,227306536.66790372,30700000.0,0.0,2.545978576375304,2
0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,6,0,0,9,3,0,0,1,2,8,0,1,692112993.6858227,267217122.96002495,690800000.0,7499.473416467552,0.1125155199578585,2
1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,5,0,0,0,0,0,5,0,3,4,1,0,0,0,0,2769702951.220169,128320886.30189592,589200000.0,63984.85576107248,0.6560567750954689,2
1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,7,0,0,7,3,0,7,0,2,5,5,1,7,3,0,40308736.038470924,379851119.56163275,473000000.0,914.2042650824792,0.009959365066280562,2
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,7,7,0,6,5,5,4,2,0,5354195986.878562,184585625.86246938,408000000.0,74922.32027091319,0.4194289895845237,2
0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,1,0,3,3,0,5707639041.353864,100182049.08329687,612300000.0,58630.47626814466,1.1978326563874533,2
0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,3,0,0,7,0,0,0,6,2,0,1,0,0,0,3,0,4151740653.3685727,163329317.32764563,1081800000.0,101175.73402633521,0.2631531771349083,2
0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,6,0,0,5,0,0,6,3,0,0,6,1,2,1,0,775094785.5119123,255803911.74588323,485000000.0,0.0,0.4830327637410138,2
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,3,0,2,7,2,0,1,0,5997274099.984779,161363403.0897692,115300000.0,0.0,3.1911804422008503,2
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,0,0,6,0,0,4,3,0,3,6,2,0,0,0,1976452796.2810898,213140504.42151317,146000000.0,0.0,1.3254228105839525,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,7,2,0,2,0,7249119576.39922,133180410.68131638,0.0,0.0,5.119141095331985,2
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,1,4,1,0,5,0,8021509631.227637,108343770.2912575,30700000.0,159748.71160461515,0.9052972048987251,2
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,2,9,1,0,0,0,7536377626.967009,92777459.15114878,30700000.0,94306.14290243569,1.7387169030148844,2
1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,8,0,6,0,0,7647999000.296267,100509048.14118508,485000000.0,94048.55868008612,2.0782779566477876,2
1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,6,3,0,7,3,0,6,0,7,5,4,5,6,3,0,36702610.996672936,434482458.1329526,1023900000.0,867.9729504111067,0.008307667826331282,2
1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,7,1,1,3,2,5,0,7,0,1845803817.675984,208161110.6595817,456000000.0,83604.99673268637,0.13702182255319897,2
1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,2,3,0,7,0,0,6,3,0,7,7,5,6,3,7,34820874.72373175,404028306.1514032,1844400000.0,660.7031854099956,0.01097450594700335,2
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,3,0,2,1,1,0,2,0,6126057349.682837,106084756.26446742,30700000.0,65041.552977832645,1.184000621892705,2
0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,3,2,0,0,0,0,0,2,4,0,1,5,1,3,0,0,5504631625.498993,143513615.6021877,267200000.0,113050.22572012732,0.36878693840070936,2
1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,3,4,0,0,9,0,2,7,1,2,1,7,0,6,2,3,60036739.457202785,419478584.4402839,1467100000.0,3418.0946489751345,0.0028535283812489523,2
0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,3,0,0,0,0,0,6,0,0,0,0,6,2,0,0,5265093289.353369,113854991.33952124,625800000.0,50895.267646101944,0.9806350521874663,2
0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,3,0,0,0,0,0,9,1,0,2,0,0,3,0,0,1741813744.526455,148051177.26991776,704500000.0,38688.62724017694,0.3785431744816455,2
0,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,2,5,0,7,0,0,7,3,0,1,8,6,6,3,0,82569050.2022903,350546151.7486827,1203000000.0,1682.9726720564959,0.014252798153553152,2
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,6,0,0,6,5,0,0,1,2,5,3,0,3899940142.1953726,219158698.167514,236500000.0,44590.47991020008,0.2235260577337924,2
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,6,0,0,9,3,0,2,4,2,4,0,0,4537273536.649025,199444631.71353453,61400000.0,48504.073523434796,0.3440319397521958,2
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,3,6,2,3,3,0,5012636616.1568775,127616575.98353602,431100000.0,44632.6452900067,0.9245064461535836,2
0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,7,0,0,7,0,0,2,4,2,0,0,0,4277138644.346498,134207957.55168004,388400000.0,31863.251858916516,0.7627914756911562,2
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,0,0,9,2,0,7,0,5315164795.22722,143735413.77616218,217800000.0,0.0,2.788686043009114,2
0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,3,0,0,0,5,0,0,0,0,5,3,0,0,1,0,3053523848.6729417,147807439.80659342,1110800000.0,61858.86571098986,1.1294901888063944,2
0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,5,0,0,5,1,1,0,0,0,5753015746.930769,87771781.2138042,710400000.0,0.0,3.10502683459335,2
1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,4,5,0,6,0,0,7,3,6,6,4,2,7,0,0,51807434.22625005,363303805.3382011,934900000.0,0.0,0.035284002104447376,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,3,1,0,5,3,3,3,3,2,0,3,0,2929192625.166419,380427986.0342889,0.0,0.0,1.9507896977118693,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1,9,6,0,0,0,8729778521.196104,86575697.41855066,0.0,112390.02633326163,2.3576497034025348,2
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,1,0,0,3,6,2,0,0,0,4406194142.387796,179883026.77047372,115300000.0,0.0,4.343150528559949,2
0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,1,1,5,3,7,0,4263216420.792491,184464371.00989693,387000000.0,82251.57931342925,1.5691362877370278,2
0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,3,1,0,0,5,0,0,2,4,0,0,6,1,0,2,0,4741624917.934101,190408776.9187035,303800000.0,67582.96570615782,0.3130380028704008,2
0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,3,0,7,2,0,2,7,7,0,0,0,1527408958.227518,151992662.48365,1810100000.0,33556.471474766404,0.3304204699247163,2
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,2,1,1,0,0,0,4993123360.018937,77976324.21936737,550900000.0,93953.37063633194,1.4281656934865294,2
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,5,0,1,6,1,0,6,0,6582155694.364704,96406252.8062563,121200000.0,140308.3712711311,0.5129822037720457,2
0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,6,0,0,1,0,0,0,6,0,3,6,0,0,7,0,2350366493.7696667,196929473.69946906,357700000.0,0.0,1.9893874278018258,2
0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,3,0,0,6,1,0,4,3,7,0,6,5,8,0,0,536587131.8620062,327093460.3070383,862300000.0,0.0,0.27986678328359876,2
1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,3,7,0,0,0,0,0,6,1,0,3,2,2,0,7,0,1593686460.672501,193801102.4420606,607900000.0,72883.90563621125,0.1167010356502992,2
0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,3,7,0,0,0,0,0,7,1,2,0,0,0,0,2,0,2063564932.067362,184624905.26977125,417700000.0,97609.58103811584,0.14808901066987928,2
1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,7,0,0,5,3,3,1,6,7,5,3,0,348265636.8707964,272360384.9481219,1065000000.0,6773.837621322415,0.1301106604578091,2
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7,5,0,5,0,5,4,4,0,4,3,5,4,0,0,1043881117.2973889,389461867.1948614,61400000.0,0.0,0.7486440740168803,2
0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,6,0,0,6,2,0,0,1,3,8,0,1,3811433293.3981886,220848387.90801898,721500000.0,19777.9019257317,0.6487101938730944,2
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,7,0,0,9,3,0,2,6,2,7,0,0,4147235840.318549,221247090.4643154,286800000.0,40880.871851361604,0.2454877133997069,2
0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,2,1,0,0,0,0,0,9,1,0,2,3,0,7,3,1,1804780465.4093502,234772700.18546978,946900000.0,50111.9605715537,0.15469113992907865,2
1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,0,0,4,0,0,6,3,0,3,5,2,3,3,4,608298856.9559462,303376252.9791652,321100000.0,0.0,0.39398598736191276,2
0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,1,1,0,0,0,6390083934.326098,49881787.80445299,333100000.0,0.0,3.568656509639874,2
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,1,0,0,1,2,0,0,0,5066432137.354482,88175217.79819699,115300000.0,211279.11183908628,0.5617431299585911,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,7,5,0,5,6,1,3,7,0,4298217969.565539,293553141.5677744,0.0,0.0,2.3251592166497796,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,7,2,1,9,3,3,1,9,4,8,3,0,26484495.94959146,415630812.6229597,2131200000.0,734.025768991611,0.0033768784133896414,2
0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,4,0,0,0,0,0,0,4,0,1,1,4,0,0,0,3713437697.736637,97478017.45186037,1153600000.0,77182.05102880465,1.204682959422556,2
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,7,3,3,2,6,7,8,0,0,1285481496.6343908,186614206.6967503,2010000000.0,27466.990600830177,0.2801527823860328,2
0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,3,0,0,6,2,0,0,0,6307995112.76059,78449154.69333948,1086000000.0,69865.32365425567,1.4703066541636471,2
1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,3,0,0,0,6,3,0,8,3,3,4,8,1,4,1,0,255827724.4146532,328134857.12516505,1134000000.0,8588.30728740174,0.01754948303875043,2
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,7,1,1,1,0,3,3,0,2447368536.365393,204822030.82998478,248500000.0,50446.23584056771,0.731175287145385,2
1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,2,0,0,0,3,0,0,3,0,2,1,3,0,0,0,3361145909.145003,132738107.86006775,1049400000.0,0.0,3.1616090059329336,2
1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,7,0,0,6,0,7,1,3,6,7,3,0,210666742.15771678,291327585.4751685,1012800000.0,4599.806406399361,0.05791087435552754,2
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,1,1,6,0,0,0,6727358362.272129,128243927.41246107,84600000.0,0.0,4.094692047864838,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,5,2,0,0,1,4,0,0,3,2,3,0,0,5812977340.099854,255156489.35760853,0.0,152052.61131825103,0.5034483175919134,2
0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,1,0,3,1,2,0,3,0,4623923840.124633,142621181.6172647,363800000.0,195228.6294892449,0.531040736496958,2
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,6,0,0,7,2,0,5,0,6339848581.924247,91613392.9712446,151900000.0,132937.2924077658,0.4713523208155272,2
0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,1,0,2,0,1,0,4172570769.8347354,63138670.52145381,891600000.0,86630.46694449932,1.3195286220073228,2
0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,5,0,0,7,0,0,6,0,0,6,3,9,1,3,0,998369858.1347088,262591436.38630524,400400000.0,17545.84223393164,0.22569990424859207,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,3,7,1,6,1,0,1,0,5365500235.8575325,230402075.79862228,0.0,0.0,4.30458203760559,2
1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,7,0,0,4,3,0,2,5,2,5,3,7,79865466.72784682,318942269.8052051,1759800000.0,1701.995634903711,0.02402227165150227,2
0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,3,0,7,7,0,0,6,2,0,2,0,7,8,3,3,79895337.41521347,404174328.10964346,1669300000.0,0.0,0.03326068425411489,2
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,3,3,0,1,2,0,3,0,6747100462.065367,149189853.33393526,61400000.0,152912.19771774922,0.5104100896512422,2
1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,6,1,0,7,2,1,8,3,1,5,9,4,8,3,2,8888284.364887511,554409912.2076166,1439500000.0,0.0,0.004986023531564188,2
